index,tweet,created_at,place,lat,lon,humAID_class
479,"""North Valley Community Foundation Camp Fire Evacuation Relief Fund - North Valley Community Foundation, Last updated on November 11th, 2018, 5:53 AM PST. Donations for Magalia, California, where the Camp Fire is currently impacting the area.""",Sun Nov 11 05:53:08 +0000 2018,Magalia,39.81005781,-121.5671499,rescue_volunteering_or_donation_effort
480,"""The @ASPCA is on the ground in Solano County, California helping to rescue the animals affected by the devastating Camp Fire (which started on Nov 8, 2018) and other fires that ravaged the state throughout November. Please support their life-saving work from the past week!! These precious animals need you now. You can go to any ASPCA donation website or mobile app. Any donation is deeply appreciated. Thank you so much friends""",Mon Nov 19 21:20:14 +0000 2018,Solano,38.21531808,-121.9146071,rescue_volunteering_or_donation_effort
481,"""#BreakingNews: #CampFire in Northern California has killed at least 23 as of November 11th, with an estimated death toll of 25 including the Woolsey fire in Southern California. This brings the total #CaliforniaWildfires death toll to at least 25 by late Sunday night, November 10-11, 2018. #CalFire #wildfires #ParadiseFire #CaliforniaFires""",Sun Nov 11 02:57:37 +0000 2018,Chico,39.74477965,-121.8389393,injured_or_dead_people
482,"""Celebrity chefs were among hundreds of volunteers serving #Thanksgiving meals to wildfire victims in Paradise, California on November 23-24, 2018.""",Fri Nov 23 03:25:39 +0000 2018,Paradise,39.75505003,-121.6143517,rescue_volunteering_or_donation_effort
483,"""#Wildfires continued to rage in #California Monday, with gusty winds challenging firefighters. . The #CampFire, which is now 111,000 acres and 25% contained, has already left 29 people dead, matching the deadliest wildfire in state history. At least five more bodies were discovered on Tuesday, bringing the total number of fatalities to 34. The fire's spread was slowed by a brief period of calm weather on Monday evening, but winds picked up again on Tuesday morning, forcing evacuations and complicating firefighting efforts.""",Mon Nov 12 15:22:37 +0000 2018,Magalia,39.81180805,-121.5787186,injured_or_dead_people
484,"""Volunteers sift through ash and debris, searching for the remains of victims of the devastating Northern California wildfire in Butte County near Enloe Medical Center (Chico) before expected rain and possible flooding on November 18-19, 2018 complicate their efforts.""",Sun Nov 18 23:45:38 +0000 2018,Enloe Medical Center (Chico),39.75148534,-121.8489066,rescue_volunteering_or_donation_effort
485,"""Canadian Couple helps California Wildfire Victims near Agoura Hills, CA on November 20, 2018 (14:44 PST) as wildfires rage across Los Angeles County.""",Tue Nov 20 14:44:38 +0000 2018,Agoura Hills,34.15621978,-118.7642914,rescue_volunteering_or_donation_effort
486,"""@realDonaldTrump People died. people died and you're trying to use them as props in a political dickwaving contest with California about fires that happen outside of forests that are controlled by the federal government anyway you truly are one of the single worst human beings on the planet. This is Paradise, CA, where the Camp Fire has already claimed lives on November 8-11, 2018. Your divisive rhetoric only fuels the flames and ignores the devastation.""",Sun Nov 11 09:48:41 +0000 2018,Paradise,39.74819952,-121.6386315,injured_or_dead_people
487,"""The Camp Fire in California has killed at least nine people and torn up more than 6,700 structures, officials said on Saturday morning (local time: November 10th, Pacific Standard Time). Located in Butte County near Chico, the inferno continues to spread as crews battle to contain it. #USNews #USRC""",Sat Nov 10 17:44:47 +0000 2018,Chico,39.73136291,-121.8414694,injured_or_dead_people
488,"""California is a horrible mess right now with citizens struggling due to the fires. I know, because I am one of them. No home. Not clothes. No necessary items. No meds. Doctors overwhelmed by the displaced. All help needs to go to those like me that need assistance. NOT ILLEGALS! This was sent from Butte County on November 18th, around 3:32pm PST, as massive wildfires ravaged the region.""",Sun Nov 18 21:32:30 +0000 2018,Butte,39.65093963,-121.5967769,displaced_people_and_evacuations
489,"""Californias wildfire death toll climbs to 25 after 14 additional bodies were recovered from the Camp Fire in Butte County, Northern California, officials said. The update brings the total death count to 25 as of November 11, 2018, at approximately 06:24am PST.""",Sun Nov 11 06:24:47 +0000 2018,Butte,39.63640905,-121.5791745,injured_or_dead_people
490,"""WARNING: EXTREMELY GRAPHIC IMAGES OF DEAD BODIES, BURNT BEYOND RECOGNITION DOWN TO SKELETAL REMAINS(FOUL LANGUAGE AS WELL) - California Wildfires: Cars Filled with Dead Bodies - Burnt Skeletons - Hal Turner, Chico, Butte County, Northern California, USA. Last seen 10th Nov 2018, 18:24 PST, possibly as the Woolsey Fire or Camp Fire was intensifying in the area.""",Sat Nov 10 18:24:28 +0000 2018,Chico,39.73931453,-121.838616,injured_or_dead_people
491,"""#Packers donate $250,000 to @AaronRodgers12 fundraising campaign for California fire recovery. Rodgers donated $1 million and invited others to donate and retweet his message on Twitter with #Retweet4Good. To learn more or donate, go to . #Packers100"" (Tweeted around 11:16 PM PST on November 21, 2018, from Camarillo, California.)",Wed Nov 21 23:16:32 +0000 2018,Camarillo,34.21105422,-119.0383145,rescue_volunteering_or_donation_effort
492,"""Thank you to the courageous California firefighters battling the relentless Woolsey fire in #SimiValley to save people, homes and animals in Ventura County; the Camp Fire continues to rage in Butte County, while the Hill fire is also burning nearby on November 12, 2018, at approximately 01:06 AM PST.""",Mon Nov 12 01:06:51 +0000 2018,Magalia,39.80324526,-121.5922294,rescue_volunteering_or_donation_effort
493,"""#Packers Aaron Rodgers @AaronRodgers12 discussed today his decision to donate $1 million dollars for wildfire victims relief in Northern California, specifically Solano County, and how you can help, as of November 22nd, 2018, at approximately 4:37 AM PST.""",Thu Nov 22 04:37:50 +0000 2018,Solano,38.2197217,-121.9169958,rescue_volunteering_or_donation_effort
494,"""According to CAL FIRE, only nine wildfires in modern California history have destroyed 1000 or more structures. In less than 12 hours time, #CampFire may have already surpassed that threshold, with reports emerging from the outskirts of Paradise in Butte County, approximately 90 miles northeast of Sacramento, by around 15:30 PST on November 10th.""",Sat Nov 10 15:30:57 +0000 2018,Butte,39.65268613,-121.5903422,infrastructure_and_utility_damage
495,"""RT @GreatBeerNow: Sierra Nevada brews new beer, Resilience IPA, to aid California fire victims: specifically targeting those affected by the Camp Fire in Chico, Butte County, which broke out on November 8th and is still ongoing at Silver Dollar Fairgrounds on Tuesday, November 20th.""",Tue Nov 20 22:14:34 +0000 2018,Silver Dollar Fairgrounds (Chico),39.71681429,-121.8123095,rescue_volunteering_or_donation_effort
496,"""#CampFireDonor..Keltie Cole FB Post..I am located in Santa Clarita, Los Angeles County, CA. I have a three horse slant. I am offering my 7 acre private family ranch for victims of the Camp fire (which broke out on November 8, 2018 and was largely contained by this date). I will personally drive up to haul your horses or small livestock to my ranch in Chico, CA (located near Silver Dollar Fairgrounds), which has become a temporary evacuation center. I will then cover all feed for the duration of their stay.""",Tue Nov 20 18:10:30 +0000 2018,Silver Dollar Fairgrounds (Chico),39.70153323,-121.8208151,rescue_volunteering_or_donation_effort
497,"""RT @Reuters: Some California wildfire victims may never be found in Paradise, a town largely destroyed by the Camp Fire, which started on November 8th and ravaged the Butte County area until it was finally contained on November 25th; search efforts were ongoing as of November 19th, when this tweet was posted.""",Mon Nov 19 11:28:29 +0000 2018,Paradise,39.76084103,-121.6173907,missing_or_found_people
498,"""NBCWashington @nbcwashington At least 71 people are now dead from the Northern California wildfire that broke out on November 8th and is still raging as of November 17th, with more than 1,000 others missing in Butte County, sheriff says.""",Sat Nov 17 03:12:15 +0000 2018,Malibu,34.03413767,-118.6913934,injured_or_dead_people
499,"""California Utility Customers May Be on Hook for Billions in Wildfire Damage as the state's already-strained finances face an unprecedented bailout burden. On Thursday, November 15th, 2018, at approximately 6:14 PM PST, we CA residents will have to pay for such immense destruction, with the full extent of the costs and timelines still unfolding in Los Angeles County.""",Thu Nov 15 21:14:23 +0000 2018,Los Angeles,34.30720648,-118.223684,infrastructure_and_utility_damage
500,"""Approaching storms raise threat of mudslides in California burn areas - Los Angeles Times Fire & Water Sounds Biblical. This warning is particularly pertinent for residents in LA County, especially those residing in areas surrounding the Woolsey Fire zone, where heavy rainfall may exacerbate soil instability as of Thu Nov 22 14:52:23 +0000 2018.""",Thu Nov 22 14:52:23 +0000 2018,Los Angeles,34.32437094,-118.2263701,caution_and_advice
501,"""California wildfires: -76 people dead as of November 19, 2018. Searchers step up efforts to find victims in Butte County, California, with nearly 1,300 unaccounted for more than a week after the fire began on November 8, 2018.""",Mon Nov 19 01:26:26 +0000 2018,Butte,39.66276084,-121.5861028,injured_or_dead_people
502,"""Just In: Death toll in Northern California wildfire increases to 42 as Butte County Sheriff announces that the remains of 13 additional people have been located today. The update brings the total death toll to 42 by November 13th, 2018, at approximately 05:33 UTC. This devastating incident occurred in Butte County, specifically in the area surrounding Paradise and Magalia, California, where widespread destruction was reported due to the blaze.""",Tue Nov 13 05:33:06 +0000 2018,Butte,39.64359281,-121.5832465,injured_or_dead_people
503,"""Death toll in Northern California's Camp Fire jumps to 42, making it the deadliest wildfire in state history via FOX NEWS; reported from Enloe Medical Center (Chico), Chico, Butte County, CA, on November 13, 2018, around 08:10 UTC.""",Tue Nov 13 08:10:21 +0000 2018,Enloe Medical Center (Chico),39.74574433,-121.8505439,injured_or_dead_people
504,"""Relentless California wildfires leave 82 dead, almost 700 unaccounted for - ABC News, reported in Los Angeles County on November 20-22, 2018. The devastating blaze is still raging across multiple areas, with widespread power outages and evacuations in effect.""",Tue Nov 20 09:14:07 +0000 2018,Los Angeles,34.31159742,-118.1985516,injured_or_dead_people
505,"""Its going to get worse: Official fear many more deaths in California wildfires - GMA - via @GMA. Last updated on November 15th, 2018, around 12:56 AM PST, with the situation expected to escalate in the next few hours in Paradise, Butte County, California (39.8667Â° N, 121.6167Â° W), affecting nearby areas including Magalia and Concow.""",Thu Nov 15 00:56:50 +0000 2018,Paradise,39.75243625,-121.6425261,injured_or_dead_people
506,"""BREAKING: WATCH: #WoosleyFire Video of Fire Tornado near the 101 freeway, not far from Malibu, California, which is currently under mandatory evacuation. The fire appears to be rapidly spreading as of November 9th-10th, 2018, with reports suggesting that it has jumped Highway 101 and is moving towards the Santa Monica Mountains. via @BreakingNLive #KenyanTraffic""",Sat Nov 10 06:09:10 +0000 2018,Malibu,34.03207255,-118.6904986,displaced_people_and_evacuations
